poi_id,latitude,longitude,raw_visit_counts
825a0e9a-6bb2-41b5-9143-59d95e035f06,40.386307,-86.867162,89
d6dee150-23e4-4d29-8e51-420153ccc45f,40.427972,-86.861858,70
6b0e620c-38de-4a64-9489-9dcecfab2800,40.43851,-86.803513,72
f13d4d9e-34aa-47ed-9f08-8992a5e7fea0,40.421866,-86.908073,216
c0c53681-dcee-4f2f-b2d8-e66329267372,40.415386,-86.869646,474
ecff5e95-62de-4ce4-a2df-a6191673d101,40.438416,-86.891292,79
be437616-260f-45ad-90c2-5da951da453c,40.420227,-86.899085,96
b8cf385a-dba1-46b6-b85e-9d9505bb5520,40.428827,-86.913465,193
bd0a6d0b-472c-4d87-a818-159ae3aeaceb,40.425721,-86.91162,149
6050296e-b078-4b56-ba01-e80a451f10e6,40.430083,-86.915319,154
633e0d44-c6b9-4530-a556-974060079950,40.424742,-86.915234,132
10fa03ce-be71-48ea-a081-1e38909c8966,40.426171,-86.898419,82
dd9d72cc-5c1b-41f0-9571-8dfc3fceae3d,40.441727,-86.904874,251
577d67c1-984c-421c-bd90-73ebc01cb453,40.427975,-86.920801,299
e204ea1f-781c-4bd1-ae5b-1a6d0ceb6501,40.465805,-86.916541,72
3ef19e80-0d92-4671-9952-98f9e45338e9,40.431251,-86.849532,147
fd2bc924-6f5f-411a-8576-9d1fa68f7a73,40.404931,-86.845433,91
99dcafb7-4379-40c2-882f-adc6649845f5,40.424014,-86.840794,121
9da75da8-0c98-487b-8c83-4a0e5de402b3,40.412018,-86.836306,82
e6a85997-e03f-467d-b151-0bd3747fef0b,40.432522,-86.918317,218
1cd85f71-dd3d-4c91-9a80-aaddfd3b9b36,40.41281,-86.813818,144
fd7bb00b-d1ed-4a67-8d3c-876510a405ef,40.52483,-86.801878,130
691ce6b0-8a22-4d5c-9d1e-5852b11d4d3d,40.471728,-86.966236,168
57f4092c-8562-4269-a4ad-057a489a87fd,40.499894,-86.899968,213
46d301ab-657d-4849-9fcf-771090ea93c4,40.400357,-86.888724,244
cc73d9fd-0dcd-4ff2-ab7d-48761a77643d,40.414308,-87.068138,145
20d233c4-bec4-4594-ad61-c8e0559307b4,40.434323,-86.930126,512
df0e2cdc-e080-4d3b-9228-f320eb9ac315,40.508758,-86.879582,84
42e049a3-87fb-48f5-b0b6-b8455d196386,40.421225,-86.857729,82
213b0f37-80e9-4db2-a985-aff1d1a00614,40.368436,-86.873201,65
098e360b-861a-4dd1-a2a4-29aba7d89aeb,40.366538,-86.871979,123
f54e9f00-e386-4ea0-8e00-f99db0214a44,40.419383,-86.894611,118
c5806157-0a10-4d07-ba59-55e8726da77f,40.424557,-86.88718,60
c27bbb6d-c720-48be-8bbc-4bc26df642b0,40.421301,-86.904216,115
bb971eac-1750-4cbc-9078-20835f949810,40.411784,-86.811868,59
6f465728-1ea7-4aec-b312-f089fe5e1a16,40.423466,-86.902118,105
74ff509c-29d1-44ba-969a-a965be1e6a67,40.451905,-86.909866,153
2f93ba0b-1d9f-4acb-8c0e-f373de046294,40.447105,-86.921572,74
6a77bad5-9a62-4b3b-9332-4301b91d903e,40.447102,-86.92156,85
d586a567-550b-44d3-b176-63a309639688,40.443612,-86.867253,61
a763e416-fcf3-43d7-8243-e59f0a77c426,40.414488,-86.860169,104
f610c701-6632-423e-81ba-d826e50d77fe,40.466007,-86.930134,151
50ba7d13-cc87-463b-90ff-9f492b7776a7,40.455263,-86.916725,169
36524226-e934-4512-adc2-2c32134f1f46,40.424489,-86.857643,130
58490fa5-94c7-4ae4-93b5-873f6166f388,40.419079,-86.852684,56
9c7b56ae-a395-438f-a9fe-4228fd2fc081,40.413683,-86.83625,214
9cb0b579-c14d-4ff5-aa25-23498d92edb4,40.410885,-86.835446,99
35972be4-d217-4900-8cb0-5cbbcbb5b83d,40.416996,-86.835221,55
597f1743-c050-4807-a714-8faa4fc73369,40.396461,-86.853785,193
2ca2323e-aa11-4788-92b5-2fbbb520cea4,40.429902,-86.874276,103
ff017941-e5c5-4c3e-ad8e-51bee7a0d3f3,40.392634,-86.864859,128
93e40a4b-28cb-4c8e-9f39-897a850a6560,40.439554,-86.879247,65
9ab29f55-dc45-4ec6-99e6-1e06b8394f16,40.424818,-86.911349,335
feb97e54-f336-4440-9ea0-0b29ef024142,40.36553,-86.8621,108
aacbc75c-aae5-4274-b8bd-7ecd152f6ed7,40.417582,-86.893563,58
e7f2f585-4054-44fc-ae20-2f1f7037530a,40.458601,-86.940568,124
eeb82a54-924e-481c-b099-a2ebdd9b6f57,40.432983,-86.872629,95
f5ec1b71-13fb-4bf1-bd5e-9384b2467383,40.393536,-86.832565,477
96abe02a-c511-44ef-8af2-629c11b388c0,40.416794,-86.891234,238
d3c9b99c-cc32-4f24-8ed5-fdaf396b65b5,40.459902,-86.936257,141
ed6cb19a-ed33-40ff-b293-ccc77ca93bf0,40.419544,-86.901409,211
faa15ff7-661e-4b48-af97-1c41914d5aaa,40.411993,-86.814322,161
ccb0b8ce-f4f4-4ec3-b99d-e7cd8cf7b2ea,40.416819,-86.827798,133
e7c71cb8-ffb4-42c9-a30f-9f6cbf6e413a,40.413987,-86.816197,87
01f44d7b-c896-447d-92ba-d045a3fcccee,40.420211,-86.820872,91
ad9e33fe-352e-43a5-a876-ef84c6e73321,40.42006,-86.820469,109
54820eb0-b90b-4882-83bd-26f50a188fe5,40.416761,-86.818313,150
1459b1f0-0a91-4b10-a21f-66b7001c8f53,40.416952,-86.82544,85
7022e1c2-c263-4cf2-b83e-1c6d04d4e545,40.41655,-86.822975,146
da8ca697-b1ad-435c-b48c-76a56570c3c4,40.418639,-86.816772,65
48973d1f-864f-4102-9b68-a18be7910799,40.420398,-86.819053,106
51e71456-1de4-4a0b-a59b-8813c077ec9f,40.416307,-86.830293,133
e19050a3-9f79-4c9b-82b2-779a7061643d,40.41626,-86.826247,90
1ec7f78c-4048-4179-b264-a700dd970d14,40.415591,-86.825211,150
472e18d0-abe5-4c3e-9fd6-a068c22cb7a3,40.417048,-86.83039,362
d4c56d01-2888-445a-a764-e9b93bf38f28,40.413033,-86.81535,87
c2d6ad43-7fe3-4ede-ae8f-cfacebbd3f43,40.420557,-86.899959,126
d5ff7518-60b3-4f65-a494-9637a88206ae,40.425002,-86.910664,241
7e060ded-bed9-4d1f-9b74-d8aeac0689d6,40.418537,-86.823164,73
9c537f44-8ec1-4620-b764-e21a189c8b6c,40.418419,-86.830085,159
3609d793-b432-45f2-98e6-559ebdf84d3e,40.419309,-86.835137,273
121914dc-8239-4222-8dc2-1d1ae691aaf2,40.416041,-86.832549,221
e45ed05e-915c-4dc6-9177-5bc6996a1480,40.43455,-86.924603,67
f04cd9d4-420a-442b-af92-96b12c089237,40.36654,-86.871661,85
09a73618-bcdf-4a85-83a8-6138d94ca8ed,40.468348,-86.944948,58
4693e4cd-4703-4d82-9a1b-7446b7226495,40.406714,-86.893175,107
4eee3ce7-78fa-4a26-93bf-1716500e0f8c,40.418871,-86.892715,114
dea705ed-bbc2-435b-82ff-d890c3cd99a7,40.418773,-86.891709,70
4230d90a-fd21-430b-a53c-2c4cfa08c703,40.412032,-86.893236,56
cd66db13-0539-408a-9a8f-1007d5e134db,40.420181,-86.894085,94
ab1a07ad-1beb-4eab-a337-57a5f8a14bfc,40.425546,-86.890456,135
a933e28a-f48e-453c-9f75-364f24dd132f,40.42458,-86.883024,97
cb33d646-f9b4-4010-90e3-feecf92d0591,40.394382,-86.85928,56
44cb7eb6-862a-4277-88f7-df57cbbeabd3,40.421928,-86.904715,103
38ca397b-e6c4-49e8-9d19-65af8fa68a59,40.423785,-86.909039,85
b8701c11-6b91-4c07-96a1-0c8e399cf73d,40.424688,-86.911016,95
3b3fcabd-c249-408b-b1f5-a0dcac595f95,40.398787,-86.853905,105
a0b98486-acfb-48f7-a375-2d4e44ee373f,40.395108,-86.848669,87
2ca6b079-e029-457b-b5c0-4d141d231a06,40.368325,-86.875207,77
f5450ff6-3140-4949-8f4a-78b951b354fa,40.367539,-86.867597,187
7092b96e-de41-4f91-8810-121b890a5977,40.369637,-86.857695,178
3abc4fa9-c9c5-4996-a591-d4198eac4fa0,40.367678,-86.869806,119
636dffcf-3923-4c9e-abaa-08ac83c4a445,40.511248,-86.837745,78
26baac89-b930-441b-8f19-3ba0c5e55ab9,40.468713,-86.926219,183
f637f580-c28c-48c9-a41e-602c1f3fad3a,40.418947,-86.88793,69
e45a0211-6e6b-4b98-a9fe-456aa7dac446,40.41881,-86.894555,108
4952db55-3b4f-481c-b4b2-4cfe76044ae6,40.417541,-86.895748,73
f0b74b29-a402-44c5-a45b-336f6145f1e6,40.419264,-86.895315,55
f7aeabdd-2760-4847-839a-55a84e939490,40.418062,-86.891687,76
e7f84d8a-49d8-4aca-8251-179edb87a057,40.46032,-86.934068,173
5bbd86f8-d95e-4257-a368-9c4759831aba,40.430136,-86.882543,77
8419b26e-c01c-44fb-addd-8ee42ded9518,40.38316,-86.885014,161
03ffa509-f1e0-4d2b-8eb8-0a1c319d2d9a,40.386356,-86.900327,55
26ad54fb-538e-4c5c-8eca-05fb3db11997,40.433455,-86.869519,99
6f4402d5-a96c-4e0c-8c26-7af47e954b39,40.438041,-86.862376,77
b170079f-8e3d-4ab4-82cf-8444d2285a0a,40.430947,-86.872336,81
ea25fbbc-5b4d-4184-b8e5-4e6ca93d638a,40.39514,-86.858186,133
767ad477-9732-47e1-a9c3-e48080cb8790,40.423108,-86.90888,68
25d9413d-87b0-493f-a85a-9aeb0eac8421,40.423682,-86.907978,123
5c638fab-b2e6-47e2-b1bb-b32f57f2e875,40.421607,-86.904972,63
4e5ad305-1c70-4ed4-97ef-09774a977953,40.421789,-86.904804,83
526aa1ab-d61a-4f78-b2de-06fc14d7b29b,40.41838,-86.817762,357
dc80cc3f-e855-44e9-ab5f-4a0f13a4d314,40.416947,-86.828449,531
481e527a-ecd8-4f0b-8f2c-08665dcf24fd,40.418772,-86.818751,124
5dd7dfe4-e58e-44ad-bfd7-d128ddc8daf7,40.416915,-86.826308,173
3cec32e9-34fa-407c-b234-8eee21d523cf,40.416944,-86.81105,132
ba99adda-c088-44ae-bd9d-47194294806a,40.416931,-86.82732,100
e06336dc-62de-4fbe-8f96-3d2c901d8d05,40.436612,-86.887111,126
7575fe6c-ec37-4355-880a-aa438bd9dcf8,40.42221,-86.898396,91
247e7f3e-828d-4922-869e-8faab8a9dea3,40.423394,-86.906645,56
8e91a176-5ba6-4126-874f-fb7685b5a732,40.422875,-86.904187,69
084ceed3-7e88-4ec0-ae5b-e59ff3ffaca2,40.422251,-86.902079,135
764eec1b-d54b-48f5-99e0-b3bfe695942a,40.42335,-86.902613,103
c4e79ec5-cf2b-46fe-b10a-f4bcd965ee64,40.42407,-86.906719,73
1490c395-80b5-48d5-810a-cd266ce3ef8f,40.422939,-86.903241,151
bf66b89b-524e-4e77-a83e-137f7a4cccc6,40.422858,-86.905387,281
fdee3833-528e-49f7-b053-3aa74f80ae22,40.424065,-86.908389,98
3197f8a3-607b-41bf-9d6e-fc772b978186,40.424408,-86.909003,67
63faa191-b8a6-4c68-8f85-e27deeffe43e,40.430464,-86.912651,107
b7b1aebf-50b0-45d8-bed4-38488a0af8ec,40.424774,-86.917008,70
71620fab-0633-425e-958d-3ba924000aaa,40.409829,-86.879007,81
1d8f8503-45cd-48b8-9118-d2fa5ca677e8,40.367613,-86.8565,93
8b65a6bc-b82a-4fd1-ad2b-7ccfb486b3db,40.403696,-86.956647,55
c2d95b0b-a1e4-46ad-a39e-5008e836d9a5,40.371065,-86.952269,60
832b0982-95d3-432f-8f99-a8807e93eb7c,40.452914,-86.918527,61
c45b5e7e-9366-475b-a0c9-d3b0b7ed7864,40.424012,-86.925243,94
5f222a05-dc06-4b5b-9a13-1203d72f4452,40.418151,-86.824283,86
774d74b1-7741-45d0-8c08-8de101c3211c,40.418524,-86.831274,188
e3d72330-8f8c-44b3-b93d-a6bd6e4c93e7,40.4182,-86.82386,72
54f0a9bb-b42d-4ad4-a4f3-5416f2841fef,40.417386,-86.859381,59
eb79ad5c-1796-46ab-b71d-d7cdb90e204b,40.426984,-86.919631,524
638462ec-868a-4ea2-80e2-ac6b0fcc6a72,40.426673,-86.922799,932
8c86ff9b-aba9-4675-8da6-a32382e85fe6,40.401188,-86.857823,77
6c45b25d-88b0-4441-a792-ed255fdb35af,40.396626,-86.857157,61
c0e9d792-242f-44c6-bc47-b6a27e4c2d07,40.464789,-86.9351,55
fef4f7b8-aba7-4740-ad71-6af091dd071c,40.453753,-86.917833,176
99e9a00f-9378-4e2d-8fae-26c5cda1154e,40.453772,-86.920229,78
237c7c45-5fde-4ab0-a78d-0c58db809ed9,40.454447,-86.918461,121
5aa81d32-25e6-47b5-9f70-7830f6a03831,40.430981,-86.857099,74
b692e64b-a9fa-4ad8-b8c5-3f6795aa576e,40.430406,-86.857164,56
c815cbcc-3250-47c2-98aa-83132c386eba,40.418202,-86.845022,172
d36f4194-6c86-480e-b1a9-2021ba095f39,40.416967,-86.840122,129
3a5bafd0-1c47-4bd8-84f8-e5630b80393d,40.413567,-86.857563,130
5cde996a-bcd2-4fda-8e68-68bca510b0a2,40.416982,-86.853584,283
4f4b18a6-75bb-4dfc-885d-7c8986e117ae,40.418077,-86.849402,328
2300cbd5-359c-459a-97b4-279d2952e84e,40.419615,-86.845315,55
c09a0987-4530-4f24-9d9f-1b35b732f873,40.4182,-86.847086,118
770a2c32-b5ac-475a-88d6-9850f0bd3a5c,40.421057,-86.840155,454
524d982d-43a5-486b-b96a-945057400781,40.414534,-86.83951,109
a7a5bee2-46e1-4503-b454-d115d28843d7,40.431906,-86.917534,86
54a63524-a6bc-491a-a0f3-291ee8c2939e,40.415946,-86.877429,57
5961437a-192f-4464-86db-0dcb10500ded,40.397699,-86.852309,137
07a2830d-c247-484d-b2ae-85d44f1a4f9d,40.398382,-86.85197,86
248778a3-2fe0-4368-8740-f83fb2b626f4,40.400437,-86.854722,58
fc97c9c3-18c9-4a95-839a-5b3cf2edff88,40.394554,-86.856098,55
1bc97774-51f6-41a9-9aed-b6449e513683,40.391399,-86.852526,395
50a60312-2478-46a7-9a57-aa185f9aea84,40.388476,-86.849516,250
8bc0256f-dd83-49f9-a162-d6af97df6d59,40.387856,-86.838893,229
2a80b8bf-d5de-44b9-b82a-4fe9b5ef363b,40.393613,-86.854079,115
99e71afa-abfe-4442-9f83-dc44a482a9d1,40.394394,-86.849531,463
4e8cad28-6981-454e-b560-13548f66404c,40.36753,-86.862452,85
bd8f2125-0218-46ce-b4d8-6022738ba61e,40.36775,-86.858998,111
9555e15e-9f75-4d4d-a763-877d196f64a2,40.367663,-86.863331,569
572fea2a-63ff-4f8a-9b10-7df745a36c99,40.367919,-86.86113,132
ec1f0978-dd2d-4cd0-9dfd-a8745091799d,40.367554,-86.871792,216
d0258032-abc8-4247-8615-254f37f16040,40.366608,-86.860754,128
884d5280-b2fa-4933-9367-771f3e33cf07,40.366631,-86.861726,109
a6f24d5b-015a-4b94-b71d-8f9a1d95ec66,40.501165,-86.867515,158
6c6cf037-417f-4be4-bb95-c1a0eb7738f0,40.467869,-86.940676,132
1304222d-e89d-4909-9554-2dd68f8cda79,40.418865,-86.895738,185
dbc8d092-b38a-434c-983a-b7406fbbfb91,40.387576,-86.90515,407
653d1691-57bd-4854-875c-6a25741910d1,40.382618,-86.884902,75
df4c1318-366d-4eae-8d84-40bf33abbc71,40.386584,-86.904128,182
a234fadd-ee7d-48dd-9a98-9490cf53d287,40.432434,-86.869306,117
cde68f58-580c-4e55-aecd-1ebafcb96f51,40.429805,-86.872653,151
2caac75d-6d9f-46dd-9253-2c533be27724,40.431747,-86.872069,146
e0326b60-f1b4-4b9f-9da2-2afe43e7872f,40.395008,-86.882015,80
dcc31e82-2b09-4ef9-a5b1-51e4a1898df4,40.423331,-86.908174,80
eeda143f-9f9a-4c7e-b5b9-071a4b9cfae0,40.422516,-86.905818,234
bd4bee06-8082-49c9-8f7b-16501f0f90c7,40.416851,-86.816059,330
b3c5261e-900b-4cf2-af19-cad80f1f39cb,40.41449,-86.815344,95
d688ca9d-91bb-4874-8708-d0b9af79d7f5,40.41556,-86.815182,138
dce58b40-9562-4190-b84f-0fdf14615221,40.418217,-86.818742,64
68f858b0-37d1-4191-a906-ef5d0f5c6056,40.395947,-86.868828,126
3ab06e3d-ea74-413c-b326-4de1389285e7,40.396403,-86.86918,79
074f3742-d5bb-4788-9fb3-949626578017,40.396363,-86.867293,334
2dcdb445-2663-4bc3-bb20-ab05e14a1f2f,40.424696,-86.906695,68
cfb79192-d2b7-43ba-856c-2959a02de310,40.421587,-86.902249,110
afcc38cc-9cba-4906-a9d4-f1e214a3910d,40.425096,-86.908217,196
f84893b5-1883-403c-baf6-42a90f2e30bf,40.42367,-86.907174,260
334d97bb-44c9-49a4-82cf-97b159908bde,40.431055,-86.913175,191
d236d3e6-13ca-49ea-a142-761dac9eccc0,40.424752,-86.907774,138
c8dc9fe8-e42d-4a0e-97de-e491007ca3c5,40.427271,-86.913276,187
7a1da8d3-ae20-47d8-8cc1-087e77af3453,40.428498,-86.919468,388
544f9721-ec59-428a-81b1-bb85f370b299,40.4316,-86.913378,66
8fdbb157-de00-4667-9e99-befb357c441c,40.432687,-86.914471,58
fb17aaec-09d6-4355-9d1f-7e2d04e66a6a,40.432529,-86.914308,77
aece6b71-1720-426c-bf31-07f5d479f81a,40.452866,-86.914841,116
fe190b44-532c-4f05-bd5e-64a819f37987,40.452555,-86.912613,196
8a6abacf-51f3-46d8-891e-2381d21d5b96,40.452821,-86.917651,362
004e8d59-b91b-488a-b051-ed2769d8e8e3,40.45286,-86.918147,191
d6105561-6ba4-4e96-bf83-9b0b1aa29866,40.452813,-86.916951,63
19c2643b-1b3f-48d0-802f-57a0d4ff2231,40.452964,-86.921304,151
6299bf05-eaf5-40c7-8516-b8296bc68005,40.424042,-86.925218,77
9db46d0d-7f30-4616-935a-866375da4863,40.41816,-86.827771,150
75f33c46-c460-4046-ba90-9c32551deda8,40.418136,-86.828595,228
1043c22b-1db1-46b0-88f6-ca5d556e669f,40.418259,-86.826373,495
10a91940-f2c2-4feb-bbd7-614f30b65504,40.418484,-86.829541,128
8182d581-0a9d-4c58-961b-79fd5106963b,40.426166,-86.929457,119
cd68402f-0f3e-4033-a5a5-8080d5b3e3e4,40.424595,-86.929468,408
3b81814e-39bd-4bcb-9d3d-6791089d42e9,40.424574,-86.929517,78
0786f05c-fa14-4495-9c18-276899804701,40.455344,-86.917601,90
877bfc88-3bb1-42ba-8ee5-6dd54f2d4ced,40.453787,-86.918415,98
550aef37-7a98-47cf-ba55-9e61baa0bbb9,40.453734,-86.919234,65
f37fc271-0e61-44f8-b6eb-ce717e377477,40.453803,-86.917081,144
0c88ed56-4006-4035-95f6-b52c2bf9c660,40.418124,-86.85265,138
9a272488-c9e3-42cc-ab8e-cd359504e3ba,40.418225,-86.839532,1126
2b572aad-58e5-4894-9e4e-dfeba58cbc35,40.41366,-86.839527,110
01dcb342-4cd5-4dbc-a252-d75c8c6987df,40.416963,-86.842709,241
aa59d164-5ef9-4aa3-b91b-152aec890eaa,40.416768,-86.851738,150
44e6e91b-efbf-4616-b635-da4d462464da,40.411314,-86.857493,261
ca82c209-1032-483c-b26e-ecb6568500fc,40.416807,-86.851326,82
598c2ddd-1ac3-4cf7-b3eb-c9363f54704f,40.415266,-86.839526,505
ee2dede2-406e-468d-b4f8-233e0e91b37e,40.414397,-86.839507,61
ddec6972-85fd-478c-9dda-8554d845860f,40.417088,-86.837376,285
91fd44e1-52f3-4cbc-a747-560b350027db,40.417054,-86.836766,108
f997079a-c478-4dcc-bf04-6fdf061348c5,40.424115,-86.858767,73
c9986258-e757-441c-aca5-996512d56ef2,40.422206,-86.858909,325
2177541b-070b-4dc2-b5f5-facb4fe3fc1a,40.417917,-86.858575,137
e5199732-861b-4f5f-bdcf-de2564ac1e01,40.397223,-86.851774,86
cb020d1c-b8a4-4964-a781-c5bec6b62d3b,40.387164,-86.840795,124
2ae42d8b-bc68-4c80-8d5a-60065b4b9130,40.387475,-86.836963,187
7402521e-fe45-4ddb-9226-3132db098b23,40.393655,-86.848421,300
14fd30ac-aa90-4b07-943d-97b6acdc4d5f,40.394777,-86.855151,157
b8ae5134-915e-4a45-ba4e-373cf8fb3b46,40.394033,-86.85465,313
99b29e01-d9d8-493f-9168-6da5685bc953,40.39861,-86.836973,100
1fc84293-7e47-4b47-8b70-b993ba6887c6,40.503575,-86.869134,437
a19a3258-003f-439d-9f47-ecac9dd45a58,40.36767,-86.874473,281
3145ed96-5bba-415d-8de0-8f9eea81dfa1,40.367619,-86.864415,283
6840e023-f381-45dc-aca4-16baedf685a2,40.366556,-86.872626,72
f05e2ea3-e05d-43b3-b553-507c600102ed,40.467976,-86.957357,134
a70df174-7430-4521-b321-26efbd0af2be,40.467834,-86.959246,384
293867e0-b544-417f-a99c-a580d749ae9b,40.397733,-86.895037,57
e12783e9-96d5-4913-96a1-6fa58ac01a4e,40.427941,-86.882444,125
b9d01a56-646e-4c5b-89a1-8ae732e47576,40.390917,-86.858223,99
3bf214cb-4aeb-4b03-b9de-4ce7567a28b3,40.395008,-86.882053,62
d7df6b65-367f-48ae-a12b-074f496f3836,40.421511,-86.904033,80
6f81b83f-e7e4-44a1-97a8-178acebf6ab4,40.411234,-86.870909,143
4c9d80ec-8e2b-44fa-bd4a-6235736e6a63,40.417025,-86.813067,432
42a4b966-c0b8-478a-9beb-21f52516d8d2,40.418012,-86.816195,266
62d18503-0b46-464c-9d6c-0c9d9816cd96,40.412321,-86.810663,332
b14a9cb5-8364-4242-89be-479883c0c645,40.416549,-86.815608,91
f672a362-f1f8-43a4-9a8c-6d6252a8dad3,40.421005,-86.900759,66
9be3c4dd-7bf4-4e24-aeca-efd3e66f1360,40.421647,-86.902578,124
41f010a3-d0e1-4857-8d18-1593049263b5,40.42125,-86.900948,62
1cc75870-91be-4a75-8e7a-23dbac9672d9,40.423239,-86.906404,58
694c497c-6c53-483a-b5be-87cffb2904bc,40.429386,-86.912628,117
a35d3495-577b-4755-85e0-84919bb8bf58,40.424113,-86.907774,61
b339d6c0-8b9c-4e99-950d-a4de780f5242,40.428969,-86.911058,55
9a5b8715-6dad-40c7-82f7-5cd36f5f138f,40.430908,-86.915637,88
e595966f-4334-42a5-8440-0ced9ebfbd69,40.451629,-86.910753,200
8189a6ca-865c-4998-a146-525344719307,40.452933,-86.915317,223
0288404a-59a0-44ae-a4f3-0b1f8cf4d340,40.427608,-86.920585,200
a7c1c165-0600-4f4b-adc0-bff55bccc849,40.401168,-86.857804,97
9e00fe2b-bc53-4a61-8fe6-a2e0297d8181,40.455253,-86.917172,228
c62abfd3-7761-43cc-bfe5-a07b168c9993,40.41484,-86.839537,215
5fc8c2b5-c2e1-43d1-9a06-d08f9d057087,40.397008,-86.855956,122
18ee6242-1a48-4a17-b58e-bbc651fa0468,40.398497,-86.838016,83
00a928b5-29f5-4baf-b407-248eee2ad1b1,40.380841,-86.814982,63
9a69b99f-035b-416a-bd03-50aae96224a1,40.452004,-86.856537,285
5e84b276-e46a-4120-b5e8-f42fad420ed4,40.413776,-86.859283,86
fd252dce-2a1e-4ba8-adac-e7080c4e1c5a,40.407539,-86.860554,88
ffa5b55e-5f61-4cd7-8f66-741f492c34c6,40.452473,-86.910693,167
ad3b9f8e-b071-41ed-b4a7-f7a19a25dbe3,40.410145,-86.886033,83
cb02c0c3-91d2-4b81-bff3-e7dccad9c671,40.425523,-86.907267,124
2a9df96d-9dbb-4dca-ae0d-e78a8f82fc6b,40.508455,-86.841081,60
ba92868f-4201-4d52-9c4e-30f23a286a06,40.445235,-86.954923,59
c2636e65-5a31-4653-8626-8a523a7a1794,40.375186,-86.879636,71
5a2b010d-5178-428c-9d4e-4a70d2098d3b,40.393864,-86.873084,183
1a986ab7-4739-423e-80f9-26c6155fbb6e,40.405953,-86.876566,60
e4e8884a-0df3-4539-8e23-6dc610e1c2da,40.427836,-86.908479,110
eab6c2bb-2ce3-4efb-96f5-c67b653101b2,40.425779,-86.91823,57
71733a00-ff8e-480b-818d-ae19f77df812,40.434035,-86.909123,73
8b5bdaa2-2cdf-4ea1-846b-15619cc59dfc,40.43259,-86.845579,75
bdf81de3-6d30-49b2-94aa-ae9dfec0fca6,40.409838,-86.863332,55
e8839d80-3493-43cc-ad77-7ad2cdbeed23,40.425611,-86.925088,431
be37de20-f406-421c-92df-2ddf691761be,40.43209,-86.919618,377
c36046f6-a405-47cb-ab62-64614e699998,40.422419,-86.92218,77
0e836955-c12d-4bb2-a38d-51d1cc8dde39,40.457613,-86.876219,78
a09953ae-81ed-4ed8-9dd5-be160e91297f,40.448386,-86.88214,196
4eb9df0b-c44a-4c13-a056-b84cfea845a8,40.425949,-86.908626,133
79d4b9e1-f93f-4fb4-aa5a-092e976d4e33,40.404468,-86.894375,97
156f82b5-cba9-4a2a-b8ac-4b5cb206d27d,40.408087,-86.857272,67
e29fea99-0fa4-46a7-bf97-d0b69a513f1f,40.431572,-86.91301,81
60bbac04-f588-432d-968b-1acb1e2e1e84,40.383389,-86.886377,211
4c7bfe5a-59db-476f-840b-3af5c4c2e0d1,40.39161,-86.864284,72
9433dae8-02a7-4409-805a-0e2ff1ebc70d,40.397547,-86.86784,166
33c4303f-76d5-47f6-a74c-abad996d6bc5,40.410991,-86.810748,90
5a5092da-0b08-4e9c-a2bb-fa80bb8afb71,40.418455,-86.832801,134
21af50af-78a5-476d-a771-42ea1eba2104,40.418224,-86.838276,177
1d0403a7-35b4-4a41-a329-2729fb60e26c,40.412234,-86.858824,95
3663dc43-4d63-47ba-b84d-bc3ce0a87ee5,40.411262,-86.858542,151
bf275500-aff9-480a-a584-3e3a3f4ca4f1,40.405733,-86.863285,131
31ef7c7f-a302-4c37-bf5e-ede88c636031,40.407769,-86.857276,77
4f8c78ce-f119-43fa-80d3-1115f6ef8df7,40.394797,-86.839135,116
a8fc71c3-c84d-49ae-ba7e-cf9ea8f6d190,40.397985,-86.855916,57
d5d27576-2008-441d-9611-cfd2c5bb5725,40.409025,-86.860065,84
06896cca-ad68-4423-bc83-4cf95fcb4f09,40.415063,-86.851662,82
01b62105-e601-4c58-8025-9d5e0c34f8e9,40.417079,-86.852583,69
014ec0a9-b2a3-49c8-8897-46f521bdd92e,40.385713,-86.833467,78
0df2ab62-8775-4a15-8fb1-0ca163f1698b,40.415814,-86.89333,106
eab36137-9562-4848-995c-59a8c515de75,40.416812,-86.890423,76
3e108187-69fd-4187-84a7-4d4534d8c7f4,40.395038,-86.860848,64
f0c637d5-737a-448e-a5c2-685a39cef1da,40.454025,-86.90994,83
74937222-dda3-4b35-bbcb-1638207cda1e,40.453754,-86.910701,59
59ce05a1-ce85-4389-84b5-0afa5286a457,40.412037,-86.839503,90
24b30ab6-ff32-41b6-b866-2e0eb0db6aa0,40.418812,-86.85747,89
7dff9ba4-62f2-4284-b06c-9b015a367f16,40.402351,-86.856803,90
874c9c40-097b-4899-bf3f-72999e80a92e,40.392444,-86.853123,204
66fed749-650c-4469-bb68-70937993202a,40.395997,-86.854328,106
c72d323d-48d0-4e34-bf15-2e156e7f1982,40.402461,-86.858109,71
4ff71793-e0d6-47d2-9497-e78cfb5e0598,40.397607,-86.854576,95
78022d42-a8e8-4068-9950-7bd347234ea9,40.424664,-86.85321,56
c1acbd62-0af9-4e0b-a2c8-eb19ef39e259,40.411944,-86.83735,69
d4e68297-b779-4161-a837-0df23fde4d4c,40.413502,-86.825398,65
12378ef1-1a98-4e72-a3a0-5c15abe30920,40.398902,-86.841734,70
5839dcc0-5b1e-409c-9d91-af7b79517a1f,40.400336,-86.851727,249
71f6961e-1b35-4d08-bb17-4f381d06df96,40.395889,-86.852639,142
